"Iq_Set []","Time [ms]","PsiQ [Wb]"
30,415.625000000002,0.0152411437266513
30,417.187500000002,0.0151314710433166
30,418.750000000002,0.0150827336513975
30,420.312500000002,0.0151001332140089
30,421.875000000002,0.0151478290613605
30,423.437500000002,0.0152321173967732
30,425.000000000002,0.015370656676541
30,426.562500000002,0.0155245034053727
30,428.125000000002,0.0156572297240621
30,429.687500000002,0.0157645578948279
30,431.250000000002,0.0158534106501078
30,432.812500000002,0.0159012536072209
30,434.375000000002,0.0158626053547948
30,435.937500000002,0.015730910503039
30,437.500000000002,0.0155729839847658
30,439.062500000002,0.0154028644682467
30,440.625000000002,0.0152427179272624
30,442.187500000002,0.0151325000512004
30,443.750000000002,0.0150833800909835
30,445.312500000002,0.0151029030702303
30,446.875000000002,0.015148786824378
30,448.437500000002,0.0152329339076319
30,450,0.0153709371867943
35,300,0.0178674244095603
35,301.5625,0.018019231967045
35,303.125,0.0181594512510989
35,304.6875,0.0182741818788448
35,306.25,0.0183646221198205
35,307.8125,0.0184244985331594
35,309.375,0.0183936256979119
35,310.9375,0.0182723034223074
35,312.5,0.0181259018054504
35,314.0625,0.0179592506071574
35,315.625,0.0178029946072641
35,317.1875,0.0176829204677118
35,318.75,0.0176233874811502
35,320.3125,0.0176187601134505
35,321.875,0.0176579799785983
35,323.4375,0.0177250559298346
35,325,0.0178663063539111
35,326.5625,0.0180171992182385
35,328.125,0.0181563366080159
35,329.6875,0.0182745653290872
35,331.25,0.0183632546910139
35,332.812500000001,0.0184224384399797
35,334.375000000001,0.0183938385854204
35,335.937500000001,0.0182715392215874
35,337.500000000001,0.0181244833475513
35,339.062500000001,0.0179600328371763
35,340.625000000001,0.0177999692039397
35,342.187500000001,0.0176828372138398
35,343.750000000001,0.0176215991553403
35,345.312500000001,0.0176154952825303
35,346.875000000001,0.0176564374421608
35,348.437500000001,0.0177278663661555
35,350.000000000001,0.0178671837302438
35,351.562500000001,0.0180200818748343
35,353.125000000001,0.0181586176756131
35,354.687500000001,0.018274374193884
35,356.250000000001,0.0183724996625354
35,357.812500000001,0.0184251068599751
35,359.375000000001,0.0183967782450844
35,360.937500000001,0.0182729192160163
35,362.500000000001,0.0181262685200086
35,364.062500000001,0.0179601971558312
35,365.625000000001,0.017801477999396
35,367.187500000001,0.0176838954276948
35,368.750000000001,0.0176223207219022
35,370.312500000001,0.0176180793563095
35,371.875000000001,0.0176573602787968
35,373.437500000001,0.017728786607997
35,375.000000000001,0.0178674243271613
35,376.562500000001,0.0180192319495992
35,378.125000000001,0.0181594505687191
35,379.687500000001,0.0182741818973945
35,381.250000000001,0.0183646221400512
35,382.812500000001,0.0184244985320001
35,384.375000000001,0.0183936236399805
35,385.937500000001,0.0182723034207266
35,387.500000000001,0.0181259020844745
35,389.062500000001,0.0179592505977992
35,390.625000000001,0.0178029945004305
35,392.187500000001,0.0176829204816301
35,393.750000000001,0.0176233866243955
35,395.312500000001,0.01761876011394
35,396.875000000001,0.0176579799985621
35,398.437500000001,0.017725055930451
35,400.000000000001,0.0178663068731895
35,401.562500000001,0.0180171992121216
35,403.125000000002,0.0181563364798035
35,404.687500000002,0.0182745653358086
35,406.250000000002,0.0183632543355087
35,407.812500000002,0.0184224384391605
35,409.375000000002,0.0183938381515546
35,410.937500000002,0.0182715392204868
35,412.500000000002,0.0181244833680649
35,414.062500000002,0.0179600328374559
35,415.625000000002,0.0177999689214095
35,417.187500000002,0.0176828372265184
35,418.750000000002,0.0176215991554734
35,420.312500000002,0.0176154952825299
35,421.875000000002,0.0176564374421554
35,423.437500000002,0.0177278663661621
35,425.000000000002,0.0178671837302357
35,426.562500000002,0.0180200818748384
35,428.125000000002,0.018158617675619
35,429.687500000002,0.0182743741938738
35,431.250000000002,0.0183724996625379
35,432.812500000002,0.0184251068599841
35,434.375000000002,0.0183967782450849
35,435.937500000002,0.018272919216011
35,437.500000000002,0.0181262685200104
35,439.062500000002,0.0179601971558368
35,440.625000000002,0.0178014779993957
35,442.187500000002,0.0176838954277106
35,443.750000000002,0.017622320721901
35,445.312500000002,0.0176180793563158
35,446.875000000002,0.0176573602787955
35,448.437500000002,0.0177287866080041
35,450,0.0178674243271693
40,300,0.0203442306100836
40,301.5625,0.0204938458440679
40,303.125,0.0206375266873085
40,304.6875,0.0207586306928432
40,306.25,0.0208605360610281
40,307.8125,0.0209190048160995
40,309.375,0.020907957857294
40,310.9375,0.0207976828821632
40,312.5,0.0206644504469072
40,314.0625,0.0205041608786791
40,315.625,0.0203513955914811
40,317.1875,0.0202247229850482
40,318.75,0.0201473715275417
40,320.3125,0.0201246220435264
40,321.875,0.0201507101161155
40,323.4375,0.0202061160347276
40,325,0.0203431071889097
40,326.5625,0.0204916611850622
40,328.125,0.0206342127019833
40,329.6875,0.0207588858547526
40,331.25,0.0208589382738701
40,332.812500000001,0.0209167935700811
40,334.375000000001,0.0209081589968301
40,335.937500000001,0.0207968623850573
40,337.500000000001,0.0206629697216311
40,339.062500000001,0.0205050143758354
40,340.625000000001,0.0203483921417349
40,342.187500000001,0.0202245578465179
40,343.750000000001,0.0201456758249118
40,345.312500000001,0.0201211898503871
40,346.875000000001,0.0201491390835587
40,348.437500000001,0.0202090724549418
40,350.000000000001,0.0203440544420276
40,351.562500000001,0.0204946815328814
40,353.125000000001,0.020636547183119
40,354.687500000001,0.0207589369019254
40,356.250000000001,0.0208632795063722
40,357.812500000001,0.020919633448358
40,359.375000000001,0.0209111144509292
40,360.937500000001,0.0207982097635701
40,362.500000000001,0.0206647766885174
40,364.062500000001,0.0205051336466445
40,365.625000000001,0.0203498193816301
40,367.187500000001,0.0202256480110661
40,368.750000000001,0.0201464300046331
40,370.312500000001,0.0201237460856546
40,371.875000000001,0.0201500051520669
40,373.437500000001,0.0202101825106279
40,375.000000000001,0.0203442306245235
40,376.562500000001,0.0204938458249026
40,378.125000000001,0.0206375259686554
40,379.687500000001,0.0207586307045249
40,381.250000000001,0.0208605360643234
40,382.812500000001,0.0209190048160844
40,384.375000000001,0.0209079557106638
40,385.937500000001,0.0207976828808554
40,387.500000000001,0.0206644507587232
40,389.062500000001,0.0205041608703222
40,390.625000000001,0.0203513955073333
40,392.187500000001,0.0202247229983284
40,393.750000000001,0.0201473706440857
40,395.312500000001,0.0201246220441282
40,396.875000000001,0.0201507101377806
40,398.437500000001,0.0202061160350474
40,400.000000000001,0.020343107721787
40,401.562500000001,0.0204916611783036
40,403.125000000002,0.0206342125851697
40,404.687500000002,0.0207588858622824
40,406.250000000002,0.0208589379215629
40,407.812500000002,0.020916793570111
40,409.375000000002,0.020908158557844
40,410.937500000002,0.0207968623843416
40,412.500000000002,0.0206629697413363
40,414.062500000002,0.0205050143761946
40,415.625000000002,0.0203483918443787
40,417.187500000002,0.0202245578582615
40,418.750000000002,0.020145675824984
40,420.312500000002,0.0201211898503933
40,421.875000000002,0.0201491390835432
40,423.437500000002,0.0202090724549458
40,425.000000000002,0.0203440544420253
40,426.562500000002,0.0204946815328672
40,428.125000000002,0.0206365471831138
40,429.687500000002,0.0207589369019205
40,431.250000000002,0.0208632795063752
40,432.812500000002,0.0209196334483668
40,434.375000000002,0.0209111144509257
40,435.937500000002,0.0207982097635673
40,437.500000000002,0.0206647766885173
40,439.062500000002,0.020505133646648
40,440.625000000002,0.0203498193816296
40,442.187500000002,0.0202256480110689
40,443.750000000002,0.0201464300046294
40,445.312500000002,0.0201237460856455
40,446.875000000002,0.0201500051520773
40,448.437500000002,0.0202101825106318
40,450,0.0203442306245199
45,300,0.0228031916246061
45,301.5625,0.0229497067768086
45,303.125,0.0230959895707758
45,304.6875,0.0232215811465917
45,306.25,0.0233273620645438
45,307.8125,0.0233953374230752
45,309.375,0.0234014429211136
45,310.9375,0.0233036120764843
45,312.5,0.023188309031738
45,314.0625,0.0230356202384698
45,315.625,0.0228908643619673
45,317.1875,0.0227587559774434
45,318.75,0.0226628449940961
45,320.3125,0.0226188412700134
45,321.875,0.0226295970671426
45,323.4375,0.0226705264389851
45,325,0.0228021038994978
45,326.5625,0.0229474144455701
45,328.125,0.0230924651543484
45,329.6875,0.023221731065841
45,331.25,0.0233256013722808
45,332.812500000001,0.0233929890286651
45,334.375000000001,0.0234016165978036
45,335.937500000001,0.0233027462907103
45,337.500000000001,0.0231867591574071
45,339.062500000001,0.0230365391309449
45,340.625000000001,0.0228878974335624
45,342.187500000001,0.0227585134694658
45,343.750000000001,0.0226612426778242
45,345.312500000001,0.0226152721000182
45,346.875000000001,0.0226280001040901
45,348.437500000001,0.0226736369478126
45,350.000000000001,0.0228031118923207
45,351.562500000001,0.0229505576556182
45,353.125000000001,0.0230948688514294
45,354.687500000001,0.0232219506012435
45,356.250000000001,0.0233299673831755
45,357.812500000001,0.0233959198478999
45,359.375000000001,0.0234045841324014
45,360.937500000001,0.0233040495153415
45,362.500000000001,0.023188584382042
45,364.062500000001,0.0230366205252776
45,365.625000000001,0.0228892580702494
45,367.187500000001,0.022759629183136
